END time,END hour,Tair,PAR,Tsoil,VWC,H2O,CO2,CH4,co2_dcdt_lin_B,co2_flux_lin_B,co2_rmse_lin_B,co2_dcdt_exp_B,co2_flux_exp_B,co2_rmse_exp_B,ch4_dcdt_lin_B,ch4_flux_lin_B,ch4_rmse_lin_B,ch4_dcdt_exp_B,ch4_flux_exp_B,ch4_rmse_exp_B
26-Jun-2019 17:03:18,  1.8000e+01,         NaN,         NaN,         NaN,         NaN,  7.0445e+03,  3.9717e+02,  1.8528e+00,  7.8546e-02,  6.4357e-01,  1.3404e-01,  7.6925e-02,  6.3029e-01,  1.5819e-01, -4.1939e-06, -3.4363e-05,  5.9573e-04, -3.7959e-04, -3.1101e-03,  5.8733e-04,
26-Jun-2019 18:03:18,  1.9000e+01,         NaN,         NaN,         NaN,         NaN,  6.8989e+03,  3.9712e+02,  1.8525e+00,  7.5724e-02,  6.2054e-01,  1.2294e-01,  7.6081e-02,  6.2346e-01,  1.3986e-01, -1.0315e-05, -8.4530e-05,  3.7250e-04, -1.3200e-05, -1.0817e-04,  4.1666e-04,
26-Jun-2019 19:03:18,  2.0000e+01,         NaN,         NaN,         NaN,         NaN,  7.0012e+03,  3.9730e+02,  1.8553e+00,  7.5746e-02,  6.2065e-01,  1.3005e-01,  7.4836e-02,  6.1320e-01,  1.4766e-01, -3.4081e-06, -2.7926e-05,  4.7735e-04, -2.2437e-04, -1.8385e-03,  4.7189e-04,
26-Jun-2019 20:03:18,  2.1000e+01,         NaN,         NaN,         NaN,         NaN,  7.0591e+03,  3.9696e+02,  1.8570e+00,  8.2184e-02,  6.7337e-01,  1.3103e-01,  7.7304e-02,  6.3338e-01,  1.0888e-01, -7.4531e-06, -6.1066e-05,  4.3400e-04, -1.0666e-04, -8.7394e-04,  4.8210e-04,
26-Jun-2019 21:03:18,  2.2000e+01,         NaN,         NaN,         NaN,         NaN,  7.0292e+03,  3.9696e+02,  1.8569e+00,  7.4104e-02,  6.0718e-01,  1.1614e-01,  7.2897e-02,  5.9729e-01,  1.3244e-01, -2.5818e-06, -2.1154e-05,  4.4127e-04, -1.7230e-04, -1.4118e-03,  4.9301e-04,
26-Jun-2019 22:03:18,  2.3000e+01,         NaN,         NaN,         NaN,         NaN,  6.6903e+03,  3.9834e+02,  1.8583e+00,  7.0904e-02,  5.8116e-01,  1.3130e-01,  7.3963e-02,  6.0623e-01,  1.4650e-01, -7.7711e-06, -6.3695e-05,  5.1368e-04, -8.7270e-05, -7.1531e-04,  5.3423e-04,
26-Jun-2019 23:03:18,  2.4000e+01,         NaN,         NaN,         NaN,         NaN,  7.1395e+03,  3.9817e+02,  1.8596e+00,  7.9883e-02,  6.5446e-01,  1.1714e-01,  8.0339e-02,  6.5819e-01,  1.2516e-01, -1.9781e-06, -1.6206e-05,  4.7371e-04,  1.7747e-05,  1.4540e-04,  4.7953e-04,
27-Jun-2019 00:03:18,  1.0000e+00,  4.1888e+00,         NaN,  5.2430e+00,  1.5000e-01,  6.5205e+03,  4.0047e+02,  1.8609e+00,  7.8341e-02,  6.7884e-01,  1.1545e-01,  8.2423e-02,  7.1421e-01,  1.3907e-01, -3.1182e-06, -2.7020e-05,  4.8415e-04, -2.3132e-04, -2.0045e-03,  4.7029e-04,
27-Jun-2019 01:03:18,  2.0000e+00,  4.3086e+00,         NaN,  4.4660e+00,  1.5000e-01,  6.8362e+03,  4.0563e+02,  1.8626e+00,  1.1410e-01,  9.8800e-01,  1.4522e-01,  1.2006e-01,  1.0395e+00,  1.3413e-01,  6.1375e-06,  5.3143e-05,  4.9211e-04, -1.0709e-04, -9.2722e-04,  5.2563e-04,
27-Jun-2019 02:03:18,  3.0000e+00,  4.2969e+00,         NaN,  4.3460e+00,  1.5000e-01,  7.0551e+03,  4.0494e+02,  1.8646e+00,  9.6774e-02,  8.3779e-01,  1.3044e-01,  1.0109e-01,  8.7517e-01,  1.0968e-01, -6.4154e-07, -5.5539e-06,  4.0931e-04,  1.2438e-04,  1.0768e-03,  4.4826e-04,
27-Jun-2019 03:03:18,  4.0000e+00,  3.7883e+00,         NaN,  3.8720e+00,  1.5000e-01,  6.9815e+03,  4.0497e+02,  1.8645e+00,  9.4353e-02,  8.1839e-01,  1.3576e-01,  9.9812e-02,  8.6574e-01,  1.4628e-01,  4.7313e-06,  4.1038e-05,  4.8366e-04,  2.3048e-06,  1.9991e-05,  4.7791e-04,
27-Jun-2019 04:03:18,  5.0000e+00,  4.8473e+00,         NaN,  3.9690e+00,  1.5000e-01,  7.3832e+03,  4.0318e+02,  1.8659e+00,  9.2798e-02,  8.0151e-01,  1.5111e-01,  9.4477e-02,  8.1601e-01,  1.4145e-01,  2.6118e-06,  2.2559e-05,  4.2674e-04,  2.3118e-05,  1.9967e-04,  4.5259e-04,
27-Jun-2019 05:03:18,  6.0000e+00,  1.7210e+00,         NaN,  2.3630e+00,  1.5000e-01,  6.4026e+03,  3.9926e+02,  1.8664e+00,  1.0514e-01,  9.1933e-01,  1.5132e-01,  1.1178e-01,  9.7743e-01,  1.3231e-01,  3.2839e-06,  2.8714e-05,  4.6454e-04,  4.4785e-06,  3.9160e-05,  4.8516e-04,
27-Jun-2019 06:03:18,  7.0000e+00,  5.4794e+00,         NaN,  2.4070e+00,  1.5000e-01,  7.4559e+03,  3.9812e+02,  1.8665e+00,  7.7583e-02,  6.6853e-01,  1.1350e-01,  7.7805e-02,  6.7044e-01,  1.3487e-01,  3.4937e-06,  3.0105e-05,  4.5191e-04,  3.9182e-05,  3.3763e-04,  4.3677e-04,
27-Jun-2019 07:03:18,  8.0000e+00,  1.2503e+01,         NaN,  5.7970e+00,  1.5000e-01,  8.9909e+03,  3.9837e+02,  1.8660e+00,  9.3811e-02,  7.8727e-01,  1.2864e-01,  9.6478e-02,  8.0965e-01,  1.2349e-01, -2.3983e-07, -2.0126e-06,  5.3530e-04,  6.9127e-06,  5.8012e-05,  5.0574e-04,
27-Jun-2019 08:03:18,  9.0000e+00,  1.6666e+01,         NaN,  9.1100e+00,  1.5100e-01,  1.0522e+04,  3.9706e+02,  1.8616e+00,  8.8729e-02,  7.3279e-01,  1.4640e-01,  8.9909e-02,  7.4253e-01,  1.2870e-01, -6.0619e-06, -5.0063e-05,  4.8604e-04, -1.0285e-04, -8.4939e-04,  5.3132e-04,
27-Jun-2019 09:03:18,  1.0000e+01,  1.5679e+01,         NaN,  1.2250e+01,  1.5100e-01,  9.5069e+03,  3.9752e+02,  1.8643e+00,  1.0279e-01,  8.5272e-01,  1.1906e-01,  1.0112e-01,  8.3883e-01,  1.1849e-01, -1.3513e-05, -1.1209e-04,  5.1951e-04, -4.1465e-05, -3.4397e-04,  4.9743e-04,
27-Jun-2019 10:03:18,  1.1000e+01,  2.2745e+01,         NaN,  1.3060e+01,  1.5000e-01,  1.0802e+04,  3.9806e+02,  1.8573e+00,  1.3063e-01,  1.0563e+00,  1.7793e-01,  1.2597e-01,  1.0187e+00,  1.4943e-01, -4.0812e-05, -3.3004e-04,  6.1475e-04, -1.3189e-04, -1.0666e-03,  5.5714e-04,
27-Jun-2019 11:03:18,  1.2000e+01,  2.3237e+01,         NaN,  1.4890e+01,  1.5000e-01,  1.0832e+04,  3.9921e+02,  1.8592e+00,  1.3285e-01,  1.0725e+00,  1.3411e-01,  1.3399e-01,  1.0817e+00,  1.5590e-01, -3.3241e-05, -2.6835e-04,  6.2999e-04, -1.0533e-04, -8.5031e-04,  4.4543e-04,
27-Jun-2019 12:03:18,  1.3000e+01,  2.4334e+01,         NaN,  1.6290e+01,  1.5000e-01,  1.0641e+04,  3.9930e+02,  1.8566e+00,  1.3403e-01,  1.0783e+00,  1.6468e-01,  1.3513e-01,  1.0871e+00,  1.8765e-01, -3.0055e-05, -2.4179e-04,  5.8533e-04, -9.6295e-05, -7.7468e-04,  4.4547e-04,
27-Jun-2019 13:03:18,  1.4000e+01,  2.7044e+01,         NaN,  1.7380e+01,  1.4900e-01,  1.0752e+04,  4.0063e+02,  1.8558e+00,  1.4729e-01,  1.1741e+00,  1.4249e-01,  1.5047e-01,  1.1994e+00,  1.8661e-01, -3.7727e-05, -3.0074e-04,  5.6719e-04, -7.6374e-05, -6.0880e-04,  5.4029e-04,
27-Jun-2019 14:03:18,  1.5000e+01,  2.5452e+01,         NaN,  1.9420e+01,  1.4900e-01,  1.0808e+04,  3.9970e+02,  1.8540e+00,  1.5206e-01,  1.2185e+00,  1.4129e-01,  1.5059e-01,  1.2067e+00,  1.5814e-01, -2.2673e-05, -1.8169e-04,  5.1304e-04, -6.9126e-05, -5.5394e-04,  3.8901e-04,
27-Jun-2019 15:03:18,  1.6000e+01,  2.3823e+01,         NaN,  1.8340e+01,  1.4800e-01,  1.0051e+04,  3.9888e+02,  1.8561e+00,  1.2919e-01,  1.0417e+00,  1.4704e-01,  1.2853e-01,  1.0364e+00,  2.3164e-01, -1.9632e-05, -1.5830e-04,  4.2088e-04, -7.9530e-05, -6.4129e-04,  3.5088e-04,
27-Jun-2019 16:03:18,  1.7000e+01,  2.3549e+01,         NaN,  2.0360e+01,  1.4800e-01,  9.6986e+03,  3.9821e+02,  1.8553e+00,  1.1885e-01,  9.5958e-01,  1.4772e-01,  1.1956e-01,  9.6531e-01,  3.1532e-01, -2.6254e-05, -2.1197e-04,  5.4583e-04, -8.6982e-05, -7.0228e-04,  5.2809e-04,
27-Jun-2019 17:03:18,  1.8000e+01,  2.1186e+01,         NaN,  2.1140e+01,  1.4800e-01,  9.3606e+03,  3.9741e+02,  1.8571e+00,  1.1989e-01,  9.7609e-01,  1.3524e-01,  1.1942e-01,  9.7226e-01,  1.6534e-01, -1.4904e-05, -1.2134e-04,  5.7103e-04, -3.8349e-05, -3.1222e-04,  5.2113e-04,
